CDREDE;DE;CODMUN;MUN;CATEG;COD_ESC;TIPOESC;CODVINC;NOMESC;ENDESC;BAIESC;EMAIL;FONE1;ZONA;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO;EJA FUNDAMENTAL_AI;EJA ENSINO MÉDIO;EJA FUNDAMENTAL_AF;EJA FUNDAMENTAL_MULTI
20801;ANDRADINA;449;MIRANDOPOLIS;2;453959;15;29336;PENITENCIARIA NESTOR CANOA;AVENIDA DR OSVALDO BRANDI DE FARIA;RIBEIRAO CLARO;DCTE@MIRANDOPOLIS1.SAP.SP.GOV.BR;37014100;1;0;0;0;0;0;0;52;68;76;0
20801;ANDRADINA;469;MURUTINGA DO SUL;1;29634;8;NULL;ANCHIETA PADRE;RUA ORLANDO MOLINA;CENTRO;E029634A@EDUCACAO.SP.GOV.BR;37881151;1;0;13;0;0;151;98;0;0;0;0
20801;ANDRADINA;522;PEREIRA BARRETO;1;30764;8;NULL;FRANCISCO SCHMIDT CEL;RUA CYRO MAIA;JARDIM SERRADOR;E030764A@EDUCACAO.SP.GOV.BR;37044355;1;0;0;0;0;291;237;0;0;0;0
20801;ANDRADINA;750;ILHA SOLTEIRA;1;30740;8;NULL;ARNO HAUSSER;AVENIDA BRASIL NORTE;ZONA NORTE;E030740A@EDUCACAO.SP.GOV.BR;37422722;1;0;21;0;0;398;150;0;84;0;0
20801;ANDRADINA;750;ILHA SOLTEIRA;1;36195;8;NULL;URUBUPUNGA;BRASIL SUL;ZONA SUL;E036195A@EDUCACAO.SP.GOV.BR;37422765;1;0;16;0;0;176;221;0;40;0;0
20802;ARACATUBA;177;ARACATUBA;1;29713;8;NULL;LUIZ GAMA;RUBIAO JUNIOR;SAO JOAQUIM;E029713A@EDUCACAO.SP.GOV.BR;36234954;1;0;2;0;0;176;87;0;0;0;0
20802;ARACATUBA;177;ARACATUBA;1;29737;8;NULL;LICOLINA VILLELA REIS ALVES PROFA;LAURINDO CAETANO DE ANDRADE;VILA ESTADIO;E029737A@EDUCACAO.SP.GOV.BR;36238892;1;0;7;0;0;239;72;0;0;0;0
20802;ARACATUBA;177;ARACATUBA;1;29749;8;NULL;CLOVIS DE ARRUDA CAMPOS DR;AUGUSTO KELLER;AMIZADE;E029749A@EDUCACAO.SP.GOV.BR;36235239;1;0;12;0;0;358;107;0;0;0;0
20802;ARACATUBA;177;ARACATUBA;1;29890;8;NULL;GENESIO DE ASSIS PROF;ALDO CAMPOS VEREADOR;PARAISO;E029890A@EDUCACAO.SP.GOV.BR;36238855;1;0;15;0;0;344;156;0;0;0;0
20802;ARACATUBA;177;ARACATUBA;1;30065;8;NULL;JOSE ARANTES TERRA PROF;RUA ALVORADA;JARDIM ALVORADA;E030065A@EDUCACAO.SP.GOV.BR;36232998;1;0;8;0;0;231;66;0;0;0;0
20802;ARACATUBA;177;ARACATUBA;1;47612;8;NULL;SILVESTRE AUGUSTO DO NASCIMENTO;RUA POTYGUARA;ENGENHEIRO TAVEIRA;E047612A@EDUCACAO.SP.GOV.BR;36212258;1;0;7;0;0;180;77;0;0;0;0
20802;ARACATUBA;177;ARACATUBA;1;565076;3;NULL;CEEJA DE ARACATUBA;AMERICA DO NORTE;JUSSARA;E565076A@EDUCACAO.SP.GOV.BR;36310010;1;0;0;0;0;0;0;0;916;271;0
20802;ARACATUBA;177;ARACATUBA;1;924611;8;NULL;ARY BOCUHY PROF;RUA ABEL SARTORI;CONJUNTO HABITACIONAL IVO TOZZI;E924611A@EDUCACAO.SP.GOV.BR;36084708;1;0;19;0;0;343;135;0;0;0;0
20802;ARACATUBA;177;ARACATUBA;2;193069;9;29877;CENTRO ATEND SOCIOEDUC ADOLESCENTE  ARACA  CIP;GOULART;FAZENDA DO ESTADO;E029877A@EDUCACAO.SP.GOV.BR;36310780;2;0;0;0;0;0;0;0;0;0;0
20802;ARACATUBA;330;GUARARAPES;1;907248;8;NULL;AIMONE SALA PROF;RUA HILARIO MILAN;RIO BRANCO;E907248A@EDUCACAO.SP.GOV.BR;36062777;1;0;14;0;0;399;228;0;0;0;0
20803;BIRIGUI;214;BIRIGUI;1;43102;8;NULL;LYDIA HELENA FRANDSEN STUHR PROFESSORA;RUA JOAO LOPES HIDALGO;CENTRO;E043102A@EDUCACAO.SP.GOV.BR;36422423;1;0;13;0;0;508;789;0;111;0;0
20803;BIRIGUI;214;BIRIGUI;2;433640;6;30119;CEL JTO A EE STELIO MACHADO LOUREIRO PROFESSOR;MARIO DE SOUZA CAMPOS;CENTRO;E030119A@EDUCACAO.SP.GOV.BR;36427116;1;0;0;0;0;0;0;0;0;0;0
20803;BIRIGUI;230;BURITAMA;1;30132;8;NULL;ALVARO ALVIM;PRACA DOM LAFAIETE LIBANIO;CENTRO;E030132A@EDUCACAO.SP.GOV.BR;36911307;1;0;19;0;0;344;317;0;44;0;0
20803;BIRIGUI;319;GLICERIO;1;30181;8;NULL;MARIA MATHILDE CASTEIN CASTILHO PROFESSORA;RUA PREFEITO FUAD EID;CENTRO;E030181A@EDUCACAO.SP.GOV.BR;36471234;1;0;14;0;0;182;97;0;0;0;0
20803;BIRIGUI;776;BREJO ALEGRE;1;30107;8;NULL;AGOSTINHO GRIGOLETO;RUA LEOPOLDO CUBAS;CENTRO;E030107A@EDUCACAO.SP.GOV.BR;36461136;1;0;13;0;0;160;111;0;0;0;0
20804;PENAPOLIS;160;ALTO ALEGRE;1;30326;8;NULL;DIOGO GARCIA MARTINS EXPEDICIONARIO;RUA JOAQUIM RIBEIRO;CENTRO;E030326A@EDUCACAO.SP.GOV.BR;36571261;1;0;18;0;0;154;95;0;0;0;0
20804;PENAPOLIS;193;AVANHANDAVA;2;457848;15;30348;PENITENCIARIA COMPACTA DE AVANHANDAVA;RODOVIA MARECHAL RONDON;ROCINHA;PAVANHANDAVA@YAHOO.COM.BR;36511616;2;0;0;0;0;0;0;13;146;108;0
20804;PENAPOLIS;226;BRAUNA;1;30512;8;NULL;JOSE FLORENTINO DE SOUZA;RUA ENEDIR SAMPAIO;CENTRO;E030512A@EDUCACAO.SP.GOV.BR;36921145;1;0;16;0;0;260;130;0;0;0;0
20804;PENAPOLIS;425;LUIZIANIA;1;30478;8;NULL;FRANCISCO ANTONINO PREFEITO;PRACA SANTOS DUMONT;CENTRO;E030478A@EDUCACAO.SP.GOV.BR;36031146;1;0;8;0;0;244;166;0;0;0;0
20804;PENAPOLIS;521;PENAPOLIS;1;43114;8;NULL;ESTER EUNICE ALMEIDA FARIA DE OLIVEIRA PROFESSORA;GABRIEL GAETTI;CIDADE JARDIM;E043114A@EDUCACAO.SP.GOV.BR;36522626;1;0;14;0;0;322;215;0;0;0;0
20804;PENAPOLIS;521;PENAPOLIS;1;497769;3;NULL;CEEJA PROFESSOR JOAO SEGURA;SANTA CASA;VILA SAO JOAO;E497769A@EDUCACAO.SP.GOV.BR;36524269;1;0;0;0;0;0;0;0;426;155;0
20804;PENAPOLIS;521;PENAPOLIS;1;578009;8;NULL;PROFESSOR JOAO TEIXEIRA SAMPAIO;EUCLYDES BIS;LOTEAMENTO RESIDENCIAL PEREIRINHA;E578009A@EDUCACAO.SP.GOV.BR;36527253;1;0;24;0;0;273;124;0;0;0;0
20804;PENAPOLIS;521;PENAPOLIS;1;913868;8;NULL;LUIZA MARIA BERNARDES NORY PROFESSORA;JOAQUIM BURANELLO;JARDIM ELDORADO;E913868A@EDUCACAO.SP.GOV.BR;36524934;1;0;31;0;0;399;230;0;0;0;0
20804;PENAPOLIS;521;PENAPOLIS;1;919111;8;NULL;JOANA HELENA DE CASTILHO MARQUES PROFESSORA;ALVARO GOMES;PARQUE RESIDENCIAL MONREAL;E919111A@EDUCACAO.SP.GOV.BR;36524893;1;0;12;0;0;148;239;0;0;0;0
20804;PENAPOLIS;521;PENAPOLIS;2;460242;6;30442;CEL JTO A EE ADELINO PETERS;DOUTOR ANTONIO DEFINE;CENTRO;E030442A@EDUCACAO.SP.GOV.BR;36521401;1;0;0;0;0;0;0;0;0;0;0
20901;ADAMANTINA;150;ADAMANTINA;1;31045;8;NULL;DURVALINO GRION PROF;RUA NOEMIA RAMAZINI DE OLIVEIRA;VILA INDUSTRIAL;E031045A@EDUCACAO.SP.GOV.BR;35213366;1;0;0;0;0;325;0;0;0;0;0
20901;ADAMANTINA;150;ADAMANTINA;1;31112;8;NULL;FLEURIDES CAVALLINI MENECHINO PROFA;AVENIDA VITORIO ROMANINI;VILA CICMA;E031112A@EDUCACAO.SP.GOV.BR;35212650;1;0;14;0;0;348;157;0;0;0;0
20901;ADAMANTINA;292;DRACENA;1;31276;8;NULL;ISAC PEREIRA GARCEZ ENG;RUA VENDRAMIM;CENTRO;E031276A@EDUCACAO.SP.GOV.BR;38211131;1;0;1;0;0;443;313;0;74;32;0
20901;ADAMANTINA;306;FLORA RICA;1;30995;8;NULL;GUILHERME BUZINARO PREFEITO;RUA VEREADOR RAIMUNDO ANTONIO DE ARAUJO;CENTRO;E030995A@EDUCACAO.SP.GOV.BR;38661220;1;0;0;0;0;0;58;0;19;0;0
20901;ADAMANTINA;364;IRAPURU;2;354569;9;30958;CENTRO DE ATENDIMENTO SOC EDUC AO ADOLESC IRAPURU I CIP;ESTRADA MUNICIPAL;PATURY;NULL;38618351;2;0;0;0;0;0;0;0;0;0;0
20901;ADAMANTINA;364;IRAPURU;2;354570;34;30958;CENTRO DE ATENDIMENTO SOC EDUC AO ADOLESC IRAPURU II CI;ESTRADA MUNICIPAL;PATURY;PEDAGCASAIRAPURU2@FUNDACAOCASA.SP.GOV.BR;38618309;2;0;0;0;2;12;23;0;0;0;0
20901;ADAMANTINA;422;LUCELIA;2;453870;15;30788;PENITENCIARIA DE LUCELIA;MILTOM LENTINI;RURAL;PENITENCIARIA@PENITLUCELIA.SAP.SP.GOV.BR;35513000;2;0;0;0;0;0;0;70;61;111;0
20901;ADAMANTINA;437;MARIAPOLIS;1;30892;8;NULL;ELMOZA ANTONIO JOAO PROFA;RUA RUY BARBOSA;CENTRO;E030892A@EDUCACAO.SP.GOV.BR;35861146;1;0;0;0;0;139;84;0;10;5;0
20901;ADAMANTINA;494;OSVALDO CRUZ;1;31574;8;NULL;BENJAMIN CONSTANT;AVENIDA MAX WIRTH;CENTRO;E031574A@EDUCACAO.SP.GOV.BR;35281279;1;0;0;0;0;218;94;0;0;0;0
20901;ADAMANTINA;494;OSVALDO CRUZ;2;454400;15;922584;PENITENCIARIA COMPACTA DE OSVALDO CRUZ;ARMANDO SALLES;CENTRO;CTE@PEOSCRUZ.SAP.SP.GOV.BR;35291791;2;0;0;0;0;0;0;17;93;79;0
20901;ADAMANTINA;497;PACAEMBU;2;7000;15;31069;CENTRO DE DETENCAO PROVISORIA I DE PACAEMBU;KOUITIRO SATO;VILA OLIMPIA;NULL;38629040;2;0;0;0;0;0;0;24;45;47;0
20901;ADAMANTINA;599;SALMOURAO;1;31549;8;NULL;HANS WIRTH;RUA BARTOLOMEU BUENO;CENTRO;E031549A@EDUCACAO.SP.GOV.BR;35571147;1;0;0;0;0;223;106;0;9;7;0
20901;ADAMANTINA;619;SANTA MERCEDES;1;31297;8;NULL;OSCAR PEDROSO HORTA MINISTRO;PRACA ALIPIO BEDAQUE;CENTRO;E031297A@EDUCACAO.SP.GOV.BR;38751280;1;0;0;0;0;131;89;0;20;9;0
20901;ADAMANTINA;698;TUPI PAULISTA;1;31513;8;NULL;LEA APARECIDA VIEIRA GUEDES;RUA TIRADENTES;CENTRO;E031513A@EDUCACAO.SP.GOV.BR;38511221;1;0;5;0;0;0;243;0;28;14;0
20901;ADAMANTINA;698;TUPI PAULISTA;2;455349;15;31513;PENITENCIARIA VANDERLEI TARTARI MONTEIRO DE TUPI PAULISTA;RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS;GUARACIABA;CTE@TUPI.SAP.SP.GOV.BR;38511600;2;0;0;0;0;0;0;56;51;78;0
20904;PRESIDENTE PRUDENTE;173;ANHUMAS;1;32621;8;NULL;FRANCISCO WHITACKER CORONEL;RUA APARECIDA Z P LOPES;CENTRO;E032621A@EDUCACAO.SP.GOV.BR;32861130;1;0;10;0;0;176;82;0;0;0;0
20904;PRESIDENTE PRUDENTE;440;MARTINOPOLIS;2;460485;6;32505;CEL JTO A EE JOAO GOMES MARTINS CORONEL;RUA PADRE JOAO SCHNEIDER;CENTRO;E032505A@EDUCACAO.SP.GOV.BR;32751195;1;0;0;0;0;0;0;0;0;0;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;31756;8;NULL;JOAO ALFREDO DA SILVA;RUA NOROESTE;ENEIDA;E031756A@EDUCACAO.SP.GOV.BR;39111100;1;0;2;0;0;34;0;0;0;0;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;31951;8;NULL;PEDRO TOFANO VEREADOR;ARQUIAS GOMES DE MIRANDA;MONTALVAO;E031951A@EDUCACAO.SP.GOV.BR;39131126;1;0;7;0;0;200;109;0;0;0;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;32104;8;NULL;ANTONIO FIORAVANTE DE MENEZES;RUA FERNANDO BACCO;VILA MARINA;E032104A@EDUCACAO.SP.GOV.BR;32210551;1;0;2;0;0;162;45;0;0;0;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;49724;8;NULL;MIRELLA PESCE DESIDERE PROFESSORA;VINTE E UM DE SETEMBRO;NUCLEO BARTHOLOMEU BUENO DE MIRANDA;E049724A@EDUCACAO.SP.GOV.BR;39061690;1;0;20;0;0;554;631;0;0;0;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;980201;3;NULL;CEEJA JOSE LIBANIO FILHO PROFESSOR;CLAUDIONOR SANDOVAL;VILA ROSA;E980201A@EDUCACAO.SP.GOV.BR;32210847;1;0;0;0;0;0;0;0;991;478;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;2;454333;15;31951;PENITENCIARIA WELLINGTON RODRIGO SEGURA;ESTRADA IRIO ZUNTINI;CONJUNTO HABITACIONAL JOAO DOMINGOS NETTO;E031951A@EDUCACAO.SP.GOV.BR;39051414;2;0;0;0;0;0;0;25;51;61;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;2;455076;15;31951;GLAUCIO REINALDO MENDES PEREIRA ASP C RESSOCIALIZACAO;ESTRADA IRIO ZUNTINI;CONJUNTO HABITACIONAL JOAO DOMINGOS NETTO;E031951A@EDUCACAO.SP.GOV.BR;39054113;2;0;0;0;0;0;0;26;33;38;0
20904;PRESIDENTE PRUDENTE;572;REGENTE FEIJO;1;32633;8;NULL;IVO LIBONI PROFESSOR;AVENIDA JOSE BONIFACIO;JARDIM TENIS CLUBE;E032633A@EDUCACAO.SP.GOV.BR;32791033;1;0;20;0;0;407;350;0;21;9;0
20904;PRESIDENTE PRUDENTE;572;REGENTE FEIJO;1;32761;8;NULL;FRANCISCO PIO BENGUELLA;RUA FRANCA;CENTRO;E032761A@EDUCACAO.SP.GOV.BR;39411148;1;0;0;0;0;66;0;0;0;0;0
20904;PRESIDENTE PRUDENTE;572;REGENTE FEIJO;1;918040;8;NULL;ANNA DE MELLO CASTRIANI PROFESSORA;RUA JOSE DA SILVA FORTUNATO;JARDIM REGINA;E918040A@EDUCACAO.SP.GOV.BR;32791693;1;0;12;0;0;261;91;0;0;0;0
20908;SANTO ANASTACIO;240;CAIUA;1;32165;8;NULL;JOSE SANCHES POSTIGO DEPUTADO;AVENIDA OSVALDO CRUZ;CENTRO;E032165A@EDUCACAO.SP.GOV.BR;32781131;1;0;0;0;0;77;61;0;6;4;0
20908;SANTO ANASTACIO;560;PRESIDENTE BERNARDES;2;454357;15;32839;PENITENCIARIA SILVIO YOSHIHIRO HINOHARA;RODOVIA RAPOSO TAVARES;RURAL;PENIT@PPRESBERNARDES.SAP.SP.GOV.BR;32621811;2;0;0;0;0;0;0;18;77;74;0
20908;SANTO ANASTACIO;561;PRESIDENTE EPITACIO;1;32311;8;NULL;JACINTO DE OLIVEIRA CAMPOS PROFESSOR;RUA RECIFE;VILA PARANA;E032311A@EDUCACAO.SP.GOV.BR;32810417;1;0;6;0;294;0;0;0;0;0;0
20908;SANTO ANASTACIO;561;PRESIDENTE EPITACIO;1;32335;8;NULL;CONSUELO FERNANDES DE MAGALHAES CASTRO DONA;RUA DOUTOR MIGUEL COUTINHO;VILA CRUZEIRO SUL;E032335A@EDUCACAO.SP.GOV.BR;32811835;1;0;2;0;0;375;0;0;0;0;0
20908;SANTO ANASTACIO;563;PRESIDENTE VENCESLAU;1;32190;8;NULL;ISABEL CAMPOS DOUTORA;RUA PIRAPORA;VILA SENHOR DO BONFIM;E032190A@EDUCACAO.SP.GOV.BR;32711402;1;0;0;0;0;267;303;0;77;27;0
20908;SANTO ANASTACIO;563;PRESIDENTE VENCESLAU;1;32256;8;NULL;ALFREDO MARCONDES CABRAL;RUA ANITA GARIBALDI;CENTRO;E032256A@EDUCACAO.SP.GOV.BR;32710403;1;0;6;0;0;192;98;0;0;0;0
20908;SANTO ANASTACIO;625;SANTO ANASTACIO;1;32924;8;NULL;OSWALDO RANAZZI PROFESSOR;RUA OSVALDO CRUZ;CENTRO;E032924A@EDUCACO.SP.GOV.BR;32631013;1;0;4;0;0;242;90;0;0;0;0
20908;SANTO ANASTACIO;744;EMILIANOPOLIS;1;32815;8;NULL;HEMILSON CARLOS MAGRINI PROFESSOR;RUA DOMINGOS SAVADOR FIORESE;CENTRO;E032815A@EDUCACAO.SP.GOV.BR;39941145;1;0;0;0;0;0;102;0;9;0;0
20909;MIRANTE DO PARANAPANEMA;300;ESTRELA DO NORTE;1;32608;8;NULL;MOACYR TEIXEIRA DOUTOR;RUA PREFEITO JOSE CARLOS;CENTRO;E032608A@EDUCACAO.SP.GOV.BR;39991144;1;0;4;0;0;153;98;0;8;22;0
20909;MIRANTE DO PARANAPANEMA;450;MIRANTE DO PARANAPANEMA;1;32943;8;NULL;ZULENKA RAPCHAN PROFESSORA;RUA DOUTOR JOSE DA COSTA MACHADO DISTRITO DE COSTA MACHADO;CENTRO;E032943A@EDUCACAO.SP.GOV.BR;39911947;1;0;14;0;41;93;57;0;12;14;0
20909;MIRANTE DO PARANAPANEMA;470;NARANDIBA;1;32700;8;NULL;TAKAKO SUZUKI PROFESSORA;RUA VEREADOR MIGUEL PIMENTA DUARTE;VILA MELEN;E032700A@EDUCACAO.SP.GOV.BR;39921123;1;0;3;0;0;0;164;0;23;17;0
20909;MIRANTE DO PARANAPANEMA;690;TEODORO SAMPAIO;1;913662;36;NULL;ROMILDA LAZARA PILLON DOS SANTOS PROFESSORA;ASSENTAMENTO AGUA SUMIDA;AGUA SUMIDA;E913662A@EDUCACAO.SP.GOV.BR;NULL;2;0;0;0;42;35;19;0;6;5;0
20909;MIRANTE DO PARANAPANEMA;690;TEODORO SAMPAIO;1;913674;36;NULL;FRANCISCO FERREIRA DE SOUZA PROFESSOR;GLEBA RIBEIRAO BONITO;RIBEIRAO BONITO;E913674A@EDUCACAO.SP.GOV.BR;32041352;2;0;2;0;60;45;21;0;0;0;0
20909;MIRANTE DO PARANAPANEMA;690;TEODORO SAMPAIO;2;459948;6;32177;CEL JTO A EE ARTHUR RIBEIRO;MARIA RIBEIRO LOPES;VILA FURLAN;E032372A@EDUCACAO.SP.GOV.BR;32821118;1;0;0;0;0;0;0;0;0;0;0
20909;MIRANTE DO PARANAPANEMA;730;ROSANA;1;907698;8;NULL;FRANCISCA MESSA GUTIERREZ;RUA ANTONIO GUTIERREZ MESSA;JARDIM AUREA;E907698A@EDUCACAO.SP.GOV.BR;32881117;1;0;9;0;0;109;32;0;0;0;0
20909;MIRANTE DO PARANAPANEMA;730;ROSANA;1;911860;36;NULL;RIBEIRINHOS;GLEBA XV DE NOVEMBRO;GLEBA XV DE NOVEMBRO;E911860A@EDUCACAO.SP.GOV.BR;32048951;2;0;0;0;37;43;19;0;0;0;0
21001;ASSIS;189;ASSIS;1;33212;8;NULL;CLEOPHANIA GALVAO DA SILVA PROFA;RUA LUIZ NOBILE;VILA CARVALHO;E033212A@EDUCACAO.SP.GOV.BR;33223236;1;0;0;0;0;278;157;0;0;0;0
21001;ASSIS;189;ASSIS;1;33261;8;NULL;CLYBAS PINTO FERRAZ DR;CECILIA SANTA;VILA BOA VISTA;E033261A@EDUCACAO.SP.GOV.BR;33246736;1;0;14;0;0;617;565;0;97;41;0
21001;ASSIS;189;ASSIS;1;33285;8;NULL;CARLOS ALBERTO DE OLIVEIRA PROF;LUIZ PIZZA DOUTOR;CENTRO;E033285A@EDUCACAO.SP.GOV.BR;33225462;1;0;0;0;0;484;357;0;0;0;0
21001;ASSIS;221;BORA;1;44490;8;NULL;JOSE DE SOUZA DR;RUA ADELAIDE SOUZA BARREIROS;CENTRO;E044490A@EDUCACAO.SP.GOV.BR;33671108;1;0;5;0;0;60;35;0;0;0;0
21001;ASSIS;249;CANDIDO MOTA;1;32980;8;NULL;JOSE DOS SANTOS ALMEIDA;RUA ANGELO PIPOLO;CENTRO;E032980A@EDUCACAO.SP.GOV.BR;33411186;1;0;5;0;0;235;48;0;0;0;0
21001;ASSIS;249;CANDIDO MOTA;1;33157;8;NULL;CLOTILDE DE CASTRO BARREIRA PROFA;PRACA MONSENHOR DAVID;CENTRO;E033157A@EDUCACAO.SP.GOV.BR;33411259;1;0;14;0;238;428;0;0;0;0;0
21001;ASSIS;281;CRUZALIA;1;33078;8;NULL;JOAQUIM GONCALVES DE OLIVEIRA;RUA PATRICIO ZANDONADI;CENTRO;E033078A@EDUCACAO.SP.GOV.BR;33761165;1;0;10;0;0;106;45;0;0;0;0
21001;ASSIS;309;FLORÍNEA;2;586067;15;33091;PENITENCIARIA DE FLORINEA;RUA JOSE INACIO COELHO DE SOUSA 920;CENTRO;PRODUCAO@PEFLORINEA.SAP.SP.GOV.BR;33779020;2;0;0;0;0;0;0;20;32;32;0
21001;ASSIS;427;LUTECIA;1;33005;8;NULL;CLAUDIO DE SOUZA DR;RUA FRANCISCO AUGUSTO RODRIGUES;CENTRO;E033005A@EDUCACAO.SP.GOV.BR;33681196;1;0;0;0;0;161;91;0;0;5;0
21001;ASSIS;436;MARACAI;2;985485;6;905999;CEL JTO A EE MARIA APARECIDA GALHARINI DOS SANTOS PROFA;RITA ALDEIDA DE SOUZA NUCCI;JARDIM SANTA ANA;E905999A@EDUCACAO.SP.GOV.BR;33711466;1;0;0;0;0;0;0;0;0;0;0
21001;ASSIS;501;PALMITAL;1;34162;8;NULL;ADALGISA CAVEZZALE DE CAMPOS PROFA;RUA FRANCISCO CARDOSO DOS SANTOS;PARANA;E034162A@EDUCACAO.SP.GOV.BR;33511508;1;0;0;0;0;294;215;0;0;0;0
21001;ASSIS;501;PALMITAL;1;44573;8;NULL;OSWALDO MOREIRA DA SILVA PROF;RUA ANGELO BIAZON SMANIA;JARDIM DAS OLIVEIRAS;E044573A@EDUCACAO.SP.GOV.BR;33511445;1;0;18;0;0;306;143;0;90;56;0
21001;ASSIS;503;PARAGUACU PAULISTA;1;33327;8;NULL;DIVA FIGUEIREDO DA SILVEIRA;AVENIDA SIQUEIRA CAMPOS;VILA AFFINI;E033327A@EDUCACAO.SP.GOV.BR;33612337;1;0;7;0;0;200;469;0;92;0;0
21003;MARILIA;163;ALVARO DE CARVALHO;1;33510;8;NULL;RAFAEL PAES DE BARROS DOUTOR;RUA PAULO MARIANO PIRES;CENTRO;E033510A@EDUCACAO.SP.GOV.BR;34841149;1;0;5;0;0;189;80;0;0;0;0
21003;MARILIA;314;GALIA;2;9892;15;33534;PENITENCIARIA II DE GALIA;RODOVIA SP 331  SENTIDO NORTE;RURAL;E033534A@EDUCACAO.SP.GOV.BR;32749070;2;0;0;0;0;0;0;38;18;47;0
21003;MARILIA;315;GARCA;1;33388;8;NULL;LYDIA YVONE GOMES MARQUES PROFA;AVENIDA FAUSTINA;LABIENOPOLIS;E033388A@EDUCACAO.SP.GOV.BR;34061226;1;0;14;0;0;162;136;0;0;0;0
21003;MARILIA;315;GARCA;1;33443;8;NULL;NORMA MONICO TRUZZI PROFA;BRASIL;CENTRO  JAFA;E033443A@EDUCACAO.SP.GOV.BR;34061405;1;0;2;0;0;110;55;0;15;6;0
21003;MARILIA;315;GARCA;1;903673;8;NULL;HATSUE TOYOTA;RUA CARLOS FERRARI;REBELO;E903673A@EDUCACAO.SP.GOV.BR;34710805;1;0;9;0;0;469;0;0;0;0;0
21003;MARILIA;438;MARILIA;1;33561;8;NULL;ANTONIO DE BAPTISTA PROF;WASHINGTON LUIZ;NUCLEO HABITACIONAL CASTELO BRANCO;E033561A@EDUCACAO.SP.GOV.BR;34251466;1;0;0;0;0;285;190;0;0;0;0
21003;MARILIA;438;MARILIA;1;33637;8;NULL;RUTH MAMEDE DE GODOY PROFA;KAMITI YAMANI;CENTRO ROSALIA;E033637A@EDUCACAO.SP.GOV.BR;34796030;2;0;7;0;71;73;47;0;0;0;0
21003;MARILIA;438;MARILIA;1;33819;8;NULL;MARIA IZABEL SAMPAIO VIDAL;SAMPAIO VIDAL;CENTRO PADRE NOBREGA;E033819A@EDUCACAO.SP.GOV.BR;34251944;1;0;0;0;127;352;192;0;0;0;0
21003;MARILIA;438;MARILIA;1;446920;8;NULL;EMICO MATSUMOTO GEOGRAFA;ANGELINA BALCO DA SILVA;NUCLEO HABITACIONAL NOVA MARILIA;E446920A@EDUCACAO.SP.GOV.BR;34171316;1;0;4;0;0;228;0;0;0;0;0
21003;MARILIA;438;MARILIA;1;923000;8;NULL;EDSON VIANEI ALVES PROF;RUA GONCALVES LEDO;PALMITAL;E923000A@EDUCACAO.SP.GOV.BR;34252164;1;0;2;0;0;0;114;0;0;0;0
21003;MARILIA;438;MARILIA;2;453237;15;907650;PENITENCIARIA DE MARILIA;COMANDANTE JOAO RIBEIRO BARROS;PARQUE SERRA DOURADA;E907650A@EDUCACAO.SP.GOV.BR;34252888;2;0;0;0;0;0;0;38;128;101;0
21003;MARILIA;485;OCAUCU;1;33479;8;NULL;ERMELINDA CLARICE SANCHES PROFA;RUA ANGELO MARZOLA;CENTRO;E033479A@EDUCACAO.SP.GOV.BR;34751219;1;0;6;0;0;250;152;0;0;0;0
21004;OURINHOS;495;OURINHOS;1;33911;8;NULL;HORACIO SOARES;EUCLIDES DA CUNHA;CENTRO;E033911A@EDUCACAO.SP.GOV.BR;33224952;1;0;7;0;0;324;460;0;0;0;0
21004;OURINHOS;495;OURINHOS;1;34216;8;NULL;VIRGINIA RAMALHO;RUA GASPAR RICARDO;VILA NOVA SA;E034216A@EDUCACAO.SP.GOV.BR;33224531;1;0;5;0;174;449;0;0;0;0;0
21004;OURINHOS;495;OURINHOS;1;900916;8;NULL;ARY CORREA DOUTOR;RUA ANTONIO HENRIQUE ROLLI;JARDIM EUROPA;E900916A@EDUCACAO.SP.GOV.BR;33262921;1;0;0;0;0;220;461;0;44;0;0
21004;OURINHOS;612;SANTA CRUZ DO RIO PARDO;1;34253;8;NULL;LEONIDAS DO AMARAL VIEIRA;PRACA SAO SEBASTIAO;CENTRO;E034253A@EDUCACAO.SP.GOV.BR;33721388;1;0;6;0;0;0;549;0;159;0;0
21004;OURINHOS;612;SANTA CRUZ DO RIO PARDO;1;34332;8;NULL;SINHARINHA CAMARINHA;RUA QUINTINO BOCAIUVA;CENTRO;E034332A@EDUCACAO.SP.GOV.BR;33721177;1;0;15;0;242;532;0;0;0;0;0
